y_m,AVL_LiftPerSpan_Npm,Shear_N,BendingMoment_Nm,Curvature_1pm,Slope_rad,Deflection_m,ThetaCoupling_rad,ThetaTotal_rad
0.75,363.660615164521,597.357271080375,569.627435355127,0.0326955837264337,0.0356783375632406,0.0148675012654484,-0.00195297902836924,-0.00195297902836924
0.78,361.725851216023,586.476474084667,551.869929177651,0.0316763350140953,0.0366439163443485,0.0159523350740622,-0.00200583337188789,-0.00200583337188789
0.81,359.791087267525,575.653720007413,534.43797626627,0.0306757724699581,0.0375791979566093,0.0170656817885766,-0.00205702929353438,-0.00205702929353438
0.84,357.856323319027,564.889008848615,517.329835333429,0.0296937961472682,0.0384847414858677,0.0182066408802137,-0.00210659739683467,-0.00210659739683467
0.87,355.921559370529,554.182340608272,500.543765091576,0.0287303060992719,0.0393611030195658,0.0193743285477952,-0.00215456812118661,-0.00215456812118661
0.9,353.986795422031,543.533715286383,484.078024253156,0.0277852023792155,0.0402088356467431,0.0205678776277899,-0.00220097174186,-0.00220097174186
0.93,352.033252904379,532.943414561487,467.930867305438,0.0268583847978277,0.0410284894543988,0.021786437504307,-0.00224583836979739,-0.00224583836979739
0.96,349.957649687221,522.413551022613,452.100512821677,0.0259497511044378,0.0418206114929328,0.023029174018517,-0.00228919794972243,-0.00228919794972243
0.99,347.882046470063,511.945955580254,436.585120222634,0.0250591956531291,0.0425857456942963,0.0242952693763254,-0.00233108025565954,-0.00233108025565954
1.02,345.806443252904,501.540628234409,421.382821465414,0.0241866112216206,0.0433244327974175,0.0255839220537011,-0.0023715148868518,-0.0023715148868518
1.05,343.730840035746,491.197568985079,406.491748507121,0.0233318905876316,0.0440372103245563,0.0268943467005307,-0.00241053126646667,-0.00241053126646667
1.08,341.655236818588,480.916777832264,391.910033304861,0.022494926528881,0.044724612581304,0.0282257740441186,-0.00244815864159597,-0.00244815864159597
1.11,339.57963360143,470.698254775964,377.635807815738,0.021675611823088,0.0453871706565835,0.029577450792687,-0.00248442608325589,-0.00248442608325589
1.14,337.504030384272,460.541999816179,363.667203996856,0.0208738392479716,0.0460254124226494,0.0309486395388754,-0.00251936248638696,-0.00251936248638696
1.17,335.335978494624,450.449399682995,350.002333004368,0.0200895003873139,0.0466398625171787,0.0323386186629729,-0.0025529965688738,-0.0025529965688738
1.2,333.123075268817,440.422513876544,336.639254300975,0.0193224838577865,0.0472310422808552,0.0337466822349434,-0.00258535686812849,-0.00258535686812849
1.23,330.910172043011,430.462015166866,323.575986365324,0.0185726759236503,0.0477994696775768,0.0351721399143199,-0.00261647173672292,-0.00261647173672292
1.26,328.697268817204,420.567903553963,310.810537584511,0.0178399622699297,0.0483456592504805,0.0366143168482407,-0.00264636933998159,-0.00264636933998159
1.29,326.484365591398,410.740179037834,298.340916345634,0.0171242285816489,0.0488701221132541,0.0380725535686967,-0.0026750776555061,-0.0026750776555061
1.32,324.271462365591,400.978841618479,286.16513103579,0.0164253605438324,0.0493733659501364,0.0395462058896476,-0.00270262447317509,-0.00270262447317509
1.35,322.058559139785,391.283891295898,274.281190042074,0.0157432438415043,0.0498558950159164,0.0410346448041384,-0.00272903739514424,-0.00272903739514424
1.38,319.845655913979,381.655328070092,262.687101751584,0.0150777641596891,0.0503182101359343,0.0425372563814161,-0.00275434383584632,-0.00275434383584632
1.41,317.496478334749,372.095196056361,251.380843889687,0.0144288054234831,0.0507608086796819,0.0440534416636504,-0.0027785710205461,-0.0027785710205461
1.44,315.1359855565,362.605709097992,240.360330312372,0.0137962478919963,0.0511841844794141,0.0455826165610368,-0.00280174598088528,-0.00280174598088528
1.47,312.77549277825,353.187036922971,229.623439122058,0.0131799697721482,0.0515888277443762,0.0471242117443937,-0.00282389555018742,-0.00282389555018742
1.5,310.415,343.839179531297,219.168045875244,0.0125798491247274,0.0519752250278294,0.0486776725359768,-0.00284504636165293,-0.00284504636165293
1.53,308.05450722175,334.562136922971,208.99202612843,0.0119957640105222,0.0523438592248581,0.0502424587997671,-0.0028652248482391,-0.0028652248482391
1.56,305.6940144435,325.355909097992,199.093255438115,0.0114275924903212,0.0526952095723708,0.0518180448317255,-0.00288445724266012,-0.00288445724266012
1.59,303.333521665251,316.220496056361,189.4696093608,0.0108752126249127,0.0530297516490993,0.0534039192500476,-0.00290276957738703,-0.00290276957738703
1.62,300.961076989247,307.156077076544,180.118960763806,0.0103385023207314,0.0533479573732839,0.0549995848853833,-0.00292018768452104,-0.00292018768452104
1.65,298.444689892473,298.164990573318,171.039144749058,0.0098173373165463,0.0536502949678431,0.0566045586705002,-0.00293673719388691,-0.00293673719388691
1.68,295.928302795699,289.249395682995,162.227928955214,0.00931158947885706,0.0539372288697742,0.0582183715280645,-0.00295244352807376,-0.00295244352807376
1.71,293.411915698925,280.409292405576,153.683048633885,0.0088211288152056,0.0542092196441851,0.0598405682557739,-0.00296733189772924,-0.00296733189772924
1.74,290.895528602151,271.64468074106,145.402239036686,0.00834582533313384,0.0544667239564102,0.0614707074097828,-0.0029814273000332,-0.0029814273000332
1.77,288.379141505376,262.955560689447,137.383235415228,0.00788554904018372,0.05471019457201,0.0631083611877091,-0.00299475451869768,-0.00299475451869768
1.8,285.862754408602,254.341932250737,129.623773021125,0.00744016994389716,0.0549400803567712,0.0647531153116408,-0.00300733812396693,-0.00300733812396693
1.83,283.346367311828,245.803795424931,122.12158710599,0.00700955805181607,0.0551568262767069,0.066404568911143,-0.00301920247261738,-0.00301920247261738
1.86,280.755111706881,237.34227323965,114.874396076021,0.00659358240458609,0.0553608733835529,0.0680623344060469,-0.00303037170716379,-0.00303037170716379
1.89,278.009535299375,228.960803534556,107.879849924408,0.00619210811606996,0.0555526587413627,0.0697260373879206,-0.0030408697518411,-0.0030408697518411
1.92,275.263958891868,220.661701121688,101.135512354565,0.00580499534725347,0.0557326152933126,0.0713953164984408,-0.00305072030531357,-0.00305072030531357
1.95,272.518382484361,212.444966001044,94.6389123477237,0.00543210226613214,0.0559011717575134,0.0730698233042032,-0.00305994683497171,-0.00305994683497171
1.98,269.772806076854,204.310598172626,88.3875788851186,0.00507328704070144,0.0560587525971159,0.0747492221695226,-0.00306857257529582,-0.00306857257529582
2.01,267.027229669348,196.258597636433,82.3790409479828,0.00472840783895688,0.0562057780203107,0.076433190128784,-0.00307662052785604,-0.00307662052785604
2.04,264.281653261841,188.288964392465,76.6108275175493,0.00439732282889394,0.0563426639803285,0.0781214167587936,-0.00308411346131235,-0.00308411346131235
2.07,261.536076854334,180.401698440722,71.0804675750515,0.00407989017850812,0.0564698221754395,0.0798136040511301,-0.00309107391141451,-0.00309107391141451
2.1,258.496847877921,172.601204569738,65.7854240298946,0.00377596426339159,0.056587659992068,0.0815094662836427,-0.00309752417788829,-0.00309752417788829
2.13,255.412441583214,164.892565227822,60.7230174829312,0.00348539129088317,0.0566965803253821,0.0832087298884045,-0.00310348631461477,-0.00310348631461477
2.16,252.328035288507,157.276458074746,55.8904821333926,0.00320801250902502,0.0567969813823808,0.0849111333140209,-0.00310898211885163,-0.00310898211885163
2.19,249.243628993801,149.752883110511,51.2850420156138,0.00294366858241264,0.0568892565987523,0.0866164268837379,-0.00311403312668215,-0.00311403312668215
2.22,246.159222699094,142.321840335118,46.9039211639294,0.00269220017564151,0.0569737946301231,0.0883243726521711,-0.00311866061253612,-0.00311866061253612
2.25,243.074816404387,134.983329748565,42.7443436126741,0.00245344795330715,0.0570509793520574,0.0900347442619038,-0.00312288558918983,-0.00312288558918983
2.28,239.990410109681,127.737351350854,38.8035333961829,0.00222725258000505,0.0571211898600571,0.0917473268000855,-0.00312672880776613,-0.00312672880776613
2.31,236.44405984252,120.590834301571,35.0786106113964,0.00201344875451241,0.0571848003800748,0.0934619166536875,-0.00313021075283597,-0.00313021075283597
2.34,232.832721259843,113.551682585036,31.5664728580974,0.00181185840467231,0.0572421799874626,0.0951783213592005,-0.0031333516270341,-0.0031333516270341
2.37,229.221382677165,106.620871025981,28.2638845539321,0.00162229581391427,0.0572936923007414,0.0968963594435236,-0.00313617133429646,-0.00313617133429646
2.4,225.610044094488,99.7983996244061,25.1675954941763,0.00144457442637019,0.0573396953543457,0.0986158602583499,-0.00313868947289445,-0.00313868947289445
2.43,221.998705511811,93.0842683803115,22.2743554741055,0.00127850768617198,0.0573805415860338,0.100336663812456,-0.00314092533474574,-0.00314092533474574
2.46,218.387366929134,86.4784772936974,19.5809142889954,0.00112390903745154,0.0574165778368881,0.102058620603799,-0.00314289790541428,-0.00314289790541428
2.49,214.267930288462,79.9886478354334,17.0839074120584,0.000980585362461281,0.0574481452528868,0.103781591450146,-0.00314462585872253,-0.00314462585872253
2.52,209.691848557692,73.6292511527411,14.7796389272358,0.000848324522309278,0.0574755789011584,0.105505447312457,-0.00314612753574576,-0.00314612753574576
2.55,205.115766826923,67.4071369219719,12.6640931061151,0.000726896021453389,0.0574992072093148,0.107230069104114,-0.00314742091412203,-0.00314742091412203
2.58,200.539685096154,61.3223051431257,10.7331514751386,0.000616063466966106,0.0575193516016411,0.108955347486278,-0.00314852358813768,-0.00314852358813768
2.61,195.963603365385,55.3747558162027,8.98269556074873,0.00051559046591993,0.0575363264106344,0.110681182656462,-0.00314945276388517,-0.00314945276388517
2.64,191.387521634615,49.5644889412026,7.40860688938764,0.000425240625387351,0.057550438877004,0.112407484135777,-0.00315022525926306,-0.00315022525926306
2.67,185.050624277457,43.9179167525216,6.00637080398178,0.000344754812224172,0.0575619888085682,0.11413417055106,-0.00315085748530453,-0.00315085748530453
2.7,178.677791907514,38.461990509747,4.77067219504774,0.000273827948766739,0.0575712675499831,0.115861169396439,-0.00315136538978188,-0.00315136538978188
2.73,172.304959537572,33.1972492380707,3.69578359883049,0.000212131288962599,0.057578556938549,0.117588416763767,-0.00315176440004893,-0.00315176440004893
2.76,165.93212716763,28.1236929374927,2.77596946619704,0.000159335622673238,0.0575841289422235,0.119315857051978,-0.00315206940322636,-0.00315206940322636
2.79,158.221917602996,23.2613822659333,2.00519333814565,0.000115094468078341,0.0575882453935848,0.121043442667015,-0.00315229473163931,-0.00315229473163931
2.82,148.201692883895,18.6650281086299,1.3762971825272,7.89969670890571e-05,0.0575911567651123,0.122771133699396,-0.00315245409577804,-0.00315245409577804
2.85,138.181468164794,14.3692806928996,0.880782550504255,5.05553241248644e-05,0.0575931000494805,0.124498897551615,-0.00315256046826837,-0.00315256046826837
2.88,128.161243445693,10.3741400187423,0.50963123982963,2.9251910700312e-05,0.0575942971580029,0.126226708509727,-0.00315262599620489,-0.00315262599620489
2.91,111.564384615385,6.77825559782608,0.252345305581103,1.44841637788316e-05,0.0575949531991201,0.127954547265084,-0.00315266190691797,-0.00315266190691797
2.94,93.3913076923078,3.70392021321071,0.0951126684155522,5.45929500689599e-06,0.0575952523510019,0.129682400348336,-0.00315267828204617,-0.00315267828204617
2.97,65.6392282608694,1.31846217391303,0.0197769326086954,1.13516013419633e-06,0.057595351267829,0.131410259402618,-0.00315268369660587,-0.00315268369660587
3,22.2582500000001,0,0,0,0.057595368295231,0.133138120196064,-0.00315268462866048,-0.00315268462866048
